pass_id,mode,batch_size,prefill_tokens,decode_tokens,avg_seq_len,forward_time_ms
4385,DECODE,3,0,3,1252.33,6.95
10812,DECODE,2,0,2,1413.00,6.80
9481,DECODE,3,0,3,1083.33,6.88
4386,DECODE,3,0,3,1253.33,6.94
10813,DECODE,2,0,2,1414.00,6.80
9482,DECODE,3,0,3,1084.33,6.85
4387,DECODE,3,0,3,1254.33,6.96
10814,DECODE,2,0,2,1415.00,6.81
9483,DECODE,3,0,3,1085.33,6.84
4388,DECODE,3,0,3,1255.33,6.95
10815,DECODE,2,0,2,1416.00,6.81
9484,DECODE,3,0,3,1086.33,6.84
4389,DECODE,3,0,3,1256.33,6.96
10816,DECODE,2,0,2,1417.00,6.82
9485,DECODE,3,0,3,1087.33,6.88
4390,DECODE,3,0,3,1257.33,6.96
10817,DECODE,2,0,2,1418.00,6.78
9486,DECODE,3,0,3,1088.33,6.87
4391,DECODE,3,0,3,1258.33,6.93
10818,DECODE,2,0,2,1419.00,6.79
9487,DECODE,2,0,2,1105.50,6.83
4392,DECODE,3,0,3,1259.33,6.93
10819,DECODE,2,0,2,1420.00,6.79
9488,DECODE,2,0,2,1106.50,6.75
10820,DECODE,2,0,2,1421.00,6.80
4393,DECODE,3,0,3,1260.33,6.96
9489,DECODE,2,0,2,1107.50,6.77
10821,DECODE,2,0,2,1422.00,6.79
4394,DECODE,3,0,3,1261.33,6.94
9490,DECODE,2,0,2,1108.50,6.77
10822,DECODE,2,0,2,1423.00,6.81
9491,DECODE,2,0,2,1109.50,6.76
4395,DECODE,3,0,3,1262.33,6.96
10823,DECODE,2,0,2,1424.00,6.80
9492,DECODE,2,0,2,1110.50,6.76
4396,DECODE,3,0,3,1263.33,6.94
10824,DECODE,2,0,2,1425.00,6.81
9493,DECODE,2,0,2,1111.50,6.76
4397,DECODE,3,0,3,1264.33,6.96
10825,DECODE,2,0,2,1426.00,6.83
9494,DECODE,2,0,2,1112.50,6.78
4398,DECODE,3,0,3,1265.33,6.95
9495,DECODE,2,0,2,1113.50,6.79
10826,DECODE,2,0,2,1427.00,6.91
4399,DECODE,3,0,3,1266.33,6.97
9496,DECODE,2,0,2,1114.50,6.77
10827,DECODE,2,0,2,1428.00,6.85
4400,DECODE,3,0,3,1267.33,6.96
9497,DECODE,2,0,2,1115.50,6.77
10828,DECODE,2,0,2,1429.00,6.84
4401,DECODE,3,0,3,1268.33,6.97
9498,DECODE,2,0,2,1116.50,6.77
10829,DECODE,2,0,2,1430.00,6.84
4402,DECODE,3,0,3,1269.33,6.96
9499,DECODE,2,0,2,1117.50,6.77
10830,DECODE,2,0,2,1431.00,6.83
4403,DECODE,3,0,3,1270.33,6.97
9500,DECODE,2,0,2,1118.50,6.78
10831,DECODE,2,0,2,1432.00,6.81
4404,DECODE,3,0,3,1271.33,6.97
9501,DECODE,2,0,2,1119.50,6.77
10832,DECODE,2,0,2,1433.00,6.83
4405,DECODE,3,0,3,1272.33,6.95
9502,DECODE,2,0,2,1120.50,6.77
10833,DECODE,2,0,2,1434.00,6.86
4406,DECODE,3,0,3,1273.33,6.95
9503,DECODE,2,0,2,1121.50,6.77
10834,DECODE,2,0,2,1435.00,6.83
4407,DECODE,3,0,3,1274.33,6.95
9504,DECODE,2,0,2,1122.50,6.77
10835,DECODE,2,0,2,1436.00,6.86
9505,DECODE,2,0,2,1123.50,6.76
4408,DECODE,3,0,3,1275.33,6.94
10836,DECODE,2,0,2,1437.00,6.84
9506,DECODE,2,0,2,1124.50,6.76
4409,DECODE,3,0,3,1276.33,6.98
10837,DECODE,2,0,2,1438.00,6.84
9507,DECODE,2,0,2,1125.50,6.76
4410,DECODE,3,0,3,1277.33,6.95
10838,DECODE,2,0,2,1439.00,6.84
9508,DECODE,2,0,2,1126.50,6.76
4411,DECODE,3,0,3,1278.33,6.96
10839,DECODE,2,0,2,1440.00,6.83
9509,DECODE,2,0,2,1127.50,6.76
4412,DECODE,3,0,3,1279.33,6.97
10840,DECODE,2,0,2,1441.00,6.83
9510,DECODE,2,0,2,1128.50,6.80
4413,DECODE,3,0,3,1280.33,6.96
10841,DECODE,2,0,2,1442.00,6.84
9511,DECODE,2,0,2,1129.50,6.77
4414,DECODE,3,0,3,1281.33,6.95
10842,DECODE,2,0,2,1443.00,6.84
