pass_id,mode,batch_size,prefill_tokens,decode_tokens,avg_seq_len,forward_time_ms
135,DECODE,6,0,6,487.33,6.86
121,DECODE,6,0,6,513.83,6.96
136,DECODE,5,0,5,506.00,6.85
117,DECODE,6,0,6,476.17,6.87
136,DECODE,6,0,6,488.33,6.86
122,DECODE,6,0,6,514.83,6.96
137,DECODE,5,0,5,507.00,6.86
118,DECODE,6,0,6,477.17,6.86
137,DECODE,6,0,6,489.33,6.85
123,DECODE,6,0,6,515.83,6.96
138,DECODE,5,0,5,508.00,6.85
119,DECODE,6,0,6,478.17,6.87
138,DECODE,6,0,6,490.33,6.86
124,DECODE,6,0,6,516.83,6.94
139,DECODE,5,0,5,509.00,6.85
120,DECODE,6,0,6,479.17,6.87
139,DECODE,6,0,6,491.33,6.86
125,DECODE,6,0,6,517.83,6.95
140,DECODE,5,0,5,510.00,6.87
121,DECODE,6,0,6,480.17,6.88
140,DECODE,6,0,6,492.33,6.88
126,DECODE,6,0,6,518.83,6.96
141,DECODE,5,0,5,511.00,6.87
122,DECODE,6,0,6,481.17,6.89
141,DECODE,6,0,6,493.33,6.86
127,DECODE,6,0,6,519.83,6.97
142,DECODE,5,0,5,512.00,6.89
123,DECODE,6,0,6,482.17,6.89
142,DECODE,6,0,6,494.33,6.88
128,DECODE,5,0,5,525.40,6.89
143,DECODE,5,0,5,513.00,7.23
124,DECODE,6,0,6,483.17,6.87
143,DECODE,6,0,6,495.33,6.85
129,DECODE,5,0,5,526.40,6.89
125,DECODE,6,0,6,484.17,6.86
144,DECODE,5,0,5,514.00,8.92
144,DECODE,6,0,6,496.33,6.87
130,DECODE,5,0,5,527.40,6.89
126,DECODE,6,0,6,485.17,6.87
145,DECODE,6,0,6,497.33,6.89
145,DECODE,5,0,5,515.00,8.50
131,DECODE,5,0,5,528.40,6.91
127,DECODE,6,0,6,486.17,6.87
146,DECODE,6,0,6,498.33,6.86
132,DECODE,5,0,5,529.40,6.87
146,DECODE,5,0,5,516.00,9.49
128,DECODE,6,0,6,487.17,6.86
147,DECODE,6,0,6,499.33,6.86
133,DECODE,5,0,5,530.40,6.88
147,DECODE,5,0,5,517.00,6.66
129,DECODE,6,0,6,488.17,6.87
148,EXTEND,1,80,0,447.00,10.56
148,DECODE,5,0,5,518.00,7.83
130,DECODE,6,0,6,489.17,6.86
149,DECODE,7,0,7,492.86,6.88
134,EXTEND,1,78,0,445.00,16.98
131,DECODE,6,0,6,490.17,6.89
149,DECODE,5,0,5,519.00,9.07
150,DECODE,7,0,7,493.86,6.87
135,DECODE,6,0,6,517.17,6.99
132,DECODE,6,0,6,491.17,6.89
150,DECODE,5,0,5,520.00,6.66
136,DECODE,6,0,6,518.17,6.95
133,DECODE,6,0,6,492.17,6.90
151,DECODE,5,0,5,521.00,6.86
151,EXTEND,1,82,0,451.00,14.68
137,DECODE,6,0,6,519.17,6.95
134,DECODE,6,0,6,493.17,6.86
152,DECODE,5,0,5,522.00,6.87
152,DECODE,8,0,8,489.50,6.91
138,DECODE,6,0,6,520.17,6.97
135,DECODE,6,0,6,494.17,6.86
153,DECODE,5,0,5,523.00,6.88
153,DECODE,8,0,8,490.50,6.89
139,DECODE,6,0,6,521.17,6.98
136,DECODE,6,0,6,495.17,6.86
154,DECODE,5,0,5,524.00,6.87
154,DECODE,8,0,8,491.50,6.89
140,DECODE,6,0,6,522.17,6.95
137,DECODE,6,0,6,496.17,6.87
155,DECODE,5,0,5,525.00,6.86
155,DECODE,8,0,8,492.50,6.88
141,DECODE,6,0,6,523.17,6.95
138,DECODE,6,0,6,497.17,6.86
156,DECODE,5,0,5,526.00,6.92
156,DECODE,8,0,8,493.50,6.89
142,DECODE,6,0,6,524.17,6.95
139,DECODE,6,0,6,498.17,6.86
157,DECODE,5,0,5,527.00,6.93
157,DECODE,8,0,8,494.50,6.89
140,DECODE,6,0,6,499.17,6.87
143,DECODE,6,0,6,525.17,6.95
158,DECODE,5,0,5,528.00,6.94
158,DECODE,7,0,7,495.14,6.88
141,DECODE,6,0,6,500.17,6.86
144,DECODE,6,0,6,526.17,6.95
159,DECODE,5,0,5,529.00,6.93
142,DECODE,6,0,6,501.17,6.86
159,DECODE,6,0,6,493.33,6.85
145,DECODE,6,0,6,527.17,6.97
160,DECODE,5,0,5,530.00,6.96
143,DECODE,6,0,6,502.17,6.88
160,DECODE,6,0,6,494.33,6.86
146,DECODE,6,0,6,528.17,6.95
161,DECODE,5,0,5,531.00,6.93
144,DECODE,6,0,6,503.17,6.89
161,DECODE,6,0,6,495.33,6.87
147,DECODE,6,0,6,529.17,6.95
162,DECODE,5,0,5,532.00,6.93
145,DECODE,6,0,6,504.17,6.86
162,DECODE,6,0,6,496.33,6.87
148,DECODE,5,0,5,531.80,6.88
163,DECODE,5,0,5,533.00,6.95
146,DECODE,6,0,6,505.17,6.87
163,DECODE,6,0,6,497.33,6.86
149,DECODE,5,0,5,532.80,6.91
164,DECODE,5,0,5,534.00,6.95
147,DECODE,6,0,6,506.17,6.87
164,DECODE,6,0,6,498.33,6.88
150,DECODE,5,0,5,533.80,6.87
165,DECODE,5,0,5,535.00,8.45
165,DECODE,6,0,6,499.33,6.93
148,DECODE,5,0,5,505.60,6.86
151,DECODE,5,0,5,534.80,6.90
166,DECODE,5,0,5,536.00,8.63
166,DECODE,6,0,6,500.33,6.94
149,DECODE,5,0,5,506.60,6.86
152,DECODE,5,0,5,535.80,6.89
167,DECODE,5,0,5,537.00,6.73
167,DECODE,6,0,6,501.33,6.93
153,DECODE,5,0,5,536.80,6.87
168,DECODE,5,0,5,538.00,6.93
168,DECODE,6,0,6,502.33,6.93
154,DECODE,5,0,5,537.80,6.87
150,EXTEND,1,78,0,446.00,16.87
169,DECODE,4,0,4,542.25,6.87
169,DECODE,6,0,6,503.33,6.92
155,DECODE,5,0,5,538.80,6.88
151,DECODE,6,0,6,497.50,6.90
170,DECODE,4,0,4,543.25,7.80
170,DECODE,6,0,6,504.33,6.94
156,DECODE,5,0,5,539.80,6.88
152,DECODE,6,0,6,498.50,6.94
171,DECODE,6,0,6,505.33,6.92
157,DECODE,5,0,5,540.80,6.89
171,DECODE,4,0,4,544.25,9.55
153,DECODE,5,0,5,496.60,6.89
172,DECODE,4,0,4,545.25,6.58
